student_id,course_id,term,section_id,instructor_id,switch_term,post_redesign,redesign_status,final_numeric_grade,final_grade_letter_sampled,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q2_1,q2_2,q2_3,q2_4,q2_5,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q4_1,q4_2,q4_3,q4_4,q4_5,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,olse_q1_mean,olse_q2_mean,olse_q3_mean,olse_q4_mean,olse_q5_mean,olse_overall_mean,olse_overall_z,term_index,course_term_id,section_term_id,final_numeric_grade_z,olse_overall_student_z,final_grade_letter_checked,cluster_1_delta,cluster_2_delta,cluster_3_delta,cluster_4_delta,cluster_5_delta,cluster_6_delta,cluster_7_delta,cluster_8_delta,mastery_redesign,social_vicarious_redesign,structural_compliance_redesign,redesign_intensity,mastery_redesign_z,social_vicarious_redesign_z,structural_compliance_redesign_z,redesign_intensity_z,cluster_1_delta_z,post_x_cluster_1_delta_z,cluster_2_delta_z,post_x_cluster_2_delta_z,cluster_3_delta_z,post_x_cluster_3_delta_z,cluster_4_delta_z,post_x_cluster_4_delta_z,cluster_5_delta_z,post_x_cluster_5_delta_z,cluster_6_delta_z,post_x_cluster_6_delta_z,cluster_7_delta_z,post_x_cluster_7_delta_z,cluster_8_delta_z,post_x_cluster_8_delta_z,post_x_mastery_redesign_z,post_x_social_vicarious_redesign_z,post_x_structural_compliance_redesign_z,post_x_redesign_intensity_z
STU_001320,CSC 130,2025F,S02,INST_CSC130_02,2025SP,1,Post-Redesign,3,B,3,5,5,3,4,5,3,4,5,3,3,3,4,4,4,3,4,4,3,4,4,4,4,5,4,4,3,3,4,4,4,3.6,3.6666666666666705,4.2,3.6666666666666705,3.8333333333333295,0.707596673440478,20253,CSC 130__2025F,CSC 130__2025F__S02,0.5541686055661302,0.7370056733502096,B,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000904,CSC 130,2025F,S02,INST_CSC130_02,2025SP,1,Post-Redesign,2.7,B-,4,3,4,5,2,5,5,5,4,4,3,2,5,4,5,4,4,4,4,4,4,5,4,4,4,3,3,4,3,5,4.125,3.6,4.16666666666667,4.2,3.6666666666666705,3.96666666666667,0.99529577468634,20253,CSC 130__2025F,CSC 130__2025F__S02,0.17691692386090738,1.028150069851611,B-,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000004,CSC 130,2025F,S02,INST_CSC130_02,2025SP,1,Post-Redesign,3.3,B+,4,5,4,4,3,4,4,3,2,3,3,4,4,2,3,4,4,3,3,3,4,4,3,2,4,3,3,3,5,4,3.875,3.2,3.16666666666667,3.2,3.6666666666666705,3.46666666666667,-0.0835758549856437,20253,CSC 130__2025F,CSC 130__2025F__S02,0.9314202872713531,-0.06364141702858656,B+,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000918,CSC 130,2025F,S02,INST_CSC130_02,2025SP,1,Post-Redesign,2.3,C+,4,2,3,3,4,5,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,2,3,4,3,2,3.5,3.2,3,3,2.66666666666667,3.1,-0.874748383411765,20253,CSC 130__2025F,CSC 130__2025F__S02,-0.3260853184127238,-0.864288507407405,C+,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_001219,CSC 130,2025F,S03,INST_CSC130_03,2025SP,1,Post-Redesign,2,C,2,3,3,3,3,2,3,3,4,3,1,3,2,3,3,4,3,3,3,2,3,2,3,3,1,3,3,2,3,3,2.75,2.6,3.16666666666667,2.6,2.5,2.73333333333333,-1.66592091183789,20253,CSC 130__2025F,CSC 130__2025F__S03,-0.7033370001179466,-1.6649355977862246,C,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000952,CSC 130,2025F,S03,INST_CSC130_03,2025SP,1,Post-Redesign,2.3,C+,3,4,4,5,4,3,4,4,4,5,5,5,5,4,4,3,4,5,3,4,4,5,5,4,4,4,4,5,5,3,3.875,4.8,3.8333333333333295,4.4,4.16666666666667,4.16666666666667,1.42684442655513,20253,CSC 130__2025F,CSC 130__2025F__S03,-0.3260853184127238,1.4648666646036896,C+,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000710,CSC 130,2025F,S03,INST_CSC130_03,2025SP,1,Post-Redesign,1,D,2,3,4,4,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,4,3,3,4,4,4,3,4,4,4,4,3.25,3.2,2.83333333333333,3.6,3.8333333333333295,3.33333333333333,-0.371274956231506,20253,CSC 130__2025F,CSC 130__2025F__S03,-1.9608426058020236,-0.3547858135299871,D,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000470,CSC 130,2025F,S03,INST_CSC130_03,2025SP,1,Post-Redesign,3,B,3,4,5,3,2,3,1,3,3,4,5,4,4,3,3,4,3,3,5,2,3,3,4,2,3,3,4,4,2,3,3,4,3.5,2.8,3.16666666666667,3.26666666666667,-0.515124506854437,20253,CSC 130__2025F,CSC 130__2025F__S03,0.5541686055661302,-0.5003580117806651,B,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000059,CSC 130,2025F,S03,INST_CSC130_03,2025SP,1,Post-Redesign,3.3,B+,5,4,4,5,4,5,5,4,5,4,4,3,5,5,5,5,5,4,5,5,5,4,4,4,5,5,4,5,5,3,4.5,4.2,4.83333333333333,4.4,4.5,4.5,2.14609217966979,20253,CSC 130__2025F,CSC 130__2025F__S03,0.9314202872713531,2.1927276558571482,B+,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000465,CSC 130,2025F,S03,INST_CSC130_03,2025SP,1,Post-Redesign,2.7,B-,2,4,4,3,4,4,3,3,2,3,4,3,2,3,3,3,4,3,4,3,4,5,4,3,4,3,3,3,4,3,3.375,2.8,3.33333333333333,3.8,3.33333333333333,3.33333333333333,-0.371274956231506,20253,CSC 130__2025F,CSC 130__2025F__S03,0.17691692386090738,-0.3547858135299871,B-,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_001135,CSC 130,2025F,S03,INST_CSC130_03,2025SP,1,Post-Redesign,1,D,4,4,3,5,4,3,3,3,3,3,3,4,4,3,3,4,3,4,3,4,3,3,2,5,3,4,4,4,4,4,3.625,3.4,3.33333333333333,3.4,3.8333333333333295,3.53333333333333,0.0602736956372869,20253,CSC 130__2025F,CSC 130__2025F__S03,-1.9608426058020236,0.08193078122209237,D,0.22875,0.234,0.251428571428571,0.028,0.23,0.232857142857143,0.24,0.045,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.0281834902450584,1.0281834902450584,1.0530097708107515,1.0530097708107515,1.4671120906245663,1.4671120906245663,-1.512100600961567,-1.512100600961567,0.45319221951299576,0.45319221951299576,1.1090113655460956,1.1090113655460956,0.48899848007918845,0.48899848007918845,-1.2936458404546898,-1.2936458404546898,1.219005,-1.375807,0.495204,0.421835
STU_000982,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,2.3,C+,2,3,3,3,3,4,1,2,3,3,3,3,3,2,4,4,2,3,2,3,3,3,3,4,3,2,3,3,3,2,2.625,3,2.83333333333333,3.2,2.66666666666667,2.83333333333333,-1.45014658590349,20251,EEE 161__2025SP,EEE 161__2025SP__S01,-0.3260853184127238,-1.4465773004101847,C+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000013,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,3.3,B+,3,2,3,3,3,3,4,4,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3.125,2.8,2.83333333333333,2.8,2.66666666666667,2.86666666666667,-1.37822181059202,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.9314202872713531,-1.373791201284824,B+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000500,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,2.7,B-,3,3,4,3,5,3,3,4,4,4,3,4,3,4,3,3,2,2,3,3,4,2,4,2,3,4,3,4,3,4,3.5,3.6,2.83333333333333,3,3.5,3.3,-0.443199731542972,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.17691692386090738,-0.42757191265532657,B-,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000508,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,2.3,C+,5,4,4,3,4,3,5,4,4,3,4,3,5,3,3,4,3,3,3,5,3,4,3,4,3,4,4,4,5,4,4,3.8,3.16666666666667,3.8,4,3.7666666666666706,0.563747122817546,20251,EEE 161__2025SP,EEE 161__2025SP__S01,-0.3260853184127238,0.5914334750995336,C+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001338,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,3.3,B+,3,4,4,4,4,3,3,3,2,4,3,4,3,3,3,3,3,3,4,4,4,3,4,2,3,3,3,4,4,3,3.5,3.2,3.16666666666667,3.4,3.33333333333333,3.33333333333333,-0.371274956231506,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.9314202872713531,-0.3547858135299871,B+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001350,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,3,B,4,3,5,5,5,4,5,4,5,4,3,3,5,4,4,4,4,5,4,4,4,5,5,4,4,3,3,4,4,5,4.375,4,4.16666666666667,4.4,3.8333333333333295,4.16666666666667,1.42684442655513,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.5541686055661302,1.4648666646036896,B,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000729,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,3,B,5,4,5,5,5,5,4,4,4,5,4,5,5,4,5,4,4,4,4,4,5,4,5,4,5,4,5,4,4,3,4.625,4.6,4.16666666666667,4.4,4.16666666666667,4.4,1.93031785373539,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.5541686055661302,1.9743693584811095,B,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000437,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,2.3,C+,3,3,5,4,3,3,3,4,3,3,3,3,5,3,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4,3,3.5,3.4,3.5,3.4,3.33333333333333,3.43333333333333,-0.15550063029711,20251,EEE 161__2025SP,EEE 161__2025SP__S01,-0.3260853184127238,-0.13642751615394735,C+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000635,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,3.3,B+,4,3,4,4,4,4,3,4,5,4,2,5,4,3,3,4,3,4,4,5,3,3,4,4,2,4,3,4,4,4,3.75,4,3.5,3.8,3.5,3.7,0.419897572194615,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.9314202872713531,0.44586127684883237,B+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001387,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,2.7,B-,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,5,4,4,5,5,5,5,4,5,4,4,5,4,5,5,4.4,4.5,4.8,4.5,4.66666666666667,2.50571605622712,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.17691692386090738,2.5566581514838873,B-,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000387,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,3,B,4,3,4,5,3,4,4,5,4,3,4,4,4,3,4,3,5,5,4,3,3,3,4,4,4,4,3,4,4,4,4,3.8,4,3.4,3.8333333333333295,3.8333333333333295,0.707596673440478,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.5541686055661302,0.7370056733502096,B,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001339,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,2.7,B-,4,5,4,5,4,5,4,4,4,5,4,4,5,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4.375,4.4,3.6666666666666705,3.8,4,4.06666666666667,1.21107010062074,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.17691692386090738,1.246508367227651,B-,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000719,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,3,B,3,3,3,3,3,3,4,4,4,2,4,4,3,3,4,4,3,3,3,3,3,4,3,2,2,4,4,4,4,3,3.25,3.4,3.33333333333333,3,3.5,3.3,-0.443199731542972,20251,EEE 161__2025SP,EEE 161__2025SP__S01,0.5541686055661302,-0.42757191265532657,B,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001500,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,1.7,C-,3,4,3,3,3,4,3,4,4,3,4,3,4,4,4,3,4,4,3,3,4,4,3,3,3,2,4,4,4,3,3.375,3.6,3.6666666666666705,3.4,3.33333333333333,3.46666666666667,-0.0835758549856437,20251,EEE 161__2025SP,EEE 161__2025SP__S01,-1.0805886818231698,-0.06364141702858656,C-,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001206,EEE 161,2025SP,S01,INST_EEE161_01,2026SP,0,Pre-Redesign,1.3,D+,3,3,2,4,3,3,3,4,2,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,3,4,3.125,2.6,2.66666666666667,2.8,2.83333333333333,2.83333333333333,-1.45014658590349,20251,EEE 161__2025SP,EEE 161__2025SP__S01,-1.5835909240968005,-1.4465773004101847,D+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000362,EEE 161,2025SP,S02,INST_EEE161_02,2026SP,0,Pre-Redesign,2,C,3,4,3,4,3,3,5,4,3,4,4,3,3,3,4,2,3,3,4,2,4,3,4,4,4,4,4,2,4,4,3.625,3.4,3.16666666666667,3.4,3.6666666666666705,3.46666666666667,-0.0835758549856437,20251,EEE 161__2025SP,EEE 161__2025SP__S02,-0.7033370001179466,-0.06364141702858656,C,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000227,EEE 161,2025SP,S02,INST_EEE161_02,2026SP,0,Pre-Redesign,3.3,B+,4,4,4,4,3,5,4,4,3,4,4,5,4,3,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4.16666666666667,4.4,4,4.1,1.2829948759322,20251,EEE 161__2025SP,EEE 161__2025SP__S02,0.9314202872713531,1.3192944663529893,B+,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_000162,EEE 161,2025SP,S03,INST_EEE161_03,2026SP,0,Pre-Redesign,2.7,B-,3,3,4,4,4,4,3,4,3,3,3,4,2,3,4,4,2,3,3,3,3,5,3,4,4,3,3,4,4,2,3.625,3,3.16666666666667,3.6,3.33333333333333,3.36666666666667,-0.299350180920041,20251,EEE 161__2025SP,EEE 161__2025SP__S03,0.17691692386090738,-0.2819997144046263,B-,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001358,EEE 161,2025SP,S03,INST_EEE161_03,2026SP,0,Pre-Redesign,1,D,2,4,3,4,3,3,2,3,3,2,3,3,4,2,4,2,4,3,4,3,2,3,3,3,3,3,4,3,3,3,3,3,3.16666666666667,2.8,3.16666666666667,3.03333333333333,-1.0185979340347,20251,EEE 161__2025SP,EEE 161__2025SP__S03,-1.9608426058020236,-1.0098607056581053,D,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
STU_001234,EEE 161,2025SP,S03,INST_EEE161_03,2026SP,0,Pre-Redesign,2.7,B-,3,2,4,2,3,3,3,4,2,3,2,3,3,4,4,3,3,4,4,4,3,3,4,3,3,2,3,3,3,3,3,2.6,3.6666666666666705,3.4,2.83333333333333,3.1,-0.874748383411765,20251,EEE 161__2025SP,EEE 161__2025SP__S03,0.17691692386090738,-0.864288507407405,B-,0.135625,0.130666666666667,0.159285714285714,0.331666666666667,0.0818181818181817,0.14,0.09,0.358125,0.141394,0.344896,0.085909,0.178398,-0.371272,1.516041,-0.963813,0.157159,-0.5376939807499835,-0,-0.4044880206355332,-0,-0.0076995386435445515,-0,1.4660024327548453,0,-0.9563359273436435,-0,-0.4717676000421813,-0,-0.9140542630755661,-0,1.6376717656624535,0,-0,0,-0,0
